Real Near Duplicates,Jaccard Similarity
"('i+want+you+back+98_20722774.html', 'i+want+you+back+98+bad+boy+mix_20608944.html')",0.9887387387387387
"('vivire+y+morrire_20635079.html', 'vivire+y+morire_20337001.html')",0.8714285714285714
"('comfortably+numb_20750290.html', 'comfortably+numb_20108779.html')",0.9150943396226415
"('winter+wonderland_20748153.html', 'winter+wonderland_20144706.html')",1.0
"('night+owl_20069282.html', 'night+owl_20027242.html')",0.9563106796116505
"('lords+of+the+backstage_20088948.html', 'lords+of+the+backstage_20053758.html')",1.0
"('how+deep+is+the+ocean_20018048.html', 'how+deep+is+the+ocean_10096380.html')",0.9795918367346939
"('brown+eyed+handsome+man_20048673.html', 'brown+eyed+handsome+man_20030896.html')",0.9704433497536946
"('everytime+we+say+goodbye_20618771.html', 'everytime+we+say+goodbye_20482834.html')",0.8658536585365854
"('everytime+we+say+goodbye_20618771.html', 'everytime+we+say+goodbye_20116838.html')",0.8658536585365854
"('bridge+over+troubled+water_20869842.html', 'bridge+over+troubled+waters_20559753.html')",1.0
"('eagles+desperado_20648927.html', 'desperado_20542115.html')",0.9396984924623115
"('transmission_20075893.html', 'transmission_10191784.html')",0.9076923076923077
"('low_20661816.html', 'low_20653901.html')",0.985
"('happy+xmas+war+is+over_20806908.html', 'happy+xmas+war+is+over_20217945.html')",1.0
"('nothing+looks+the+same+in+the+light_20146058.html', 'nothing+looks+the+same+in+the+light_20059381.html')",1.0
"('you+go+to+my+head_20352139.html', 'you+go+to+my+head_20017961.html')",0.8652482269503546
"('the+christmas+song_20580266.html', 'the+christmas+song_10009868.html')",0.8571428571428571
"('the+times+they+are+a+changin_20107680.html', 'the+times+they+are+a+changin_20021240.html')",0.8666666666666667
"('cant+explain_20174224.html', 'cant+explain_20174223.html')",0.8686131386861314
"('it+came+upon+a+midnight+clear_20771687.html', 'it+came+upon+a+midnight+clear_20767844.html')",0.9664804469273743
"('heroes_20874110.html', 'heroes+_20036955.html')",0.8715083798882681
"('im+your+man_20146072.html', 'im+your+man_20059375.html')",0.9787985865724381
"('id+rather+go+blind_20117307.html', 'id+rather+go+blind_20052404.html')",0.983739837398374
"('five+finger+crawl_20036143.html', 'danzig+five+finger+crawl_20648952.html')",0.9285714285714286
"('jesus+dont+give+up+on+me_20837901.html', 'jesus+dont+give+up+on+me_20816282.html')",0.946236559139785
"('good+morning+britain_20010301.html', 'good+morning+britain+aztec+camera_20671043.html')",1.0
"('carol+of+the+bells_20887273.html', 'carol+of+the+bells_20027466.html')",0.9519230769230769
"('true+love_20104937.html', 'payin+the+cost+to+be+the+boss_20104883.html')",0.8607594936708861
"('it+came+upon+a+midnight+clear_20771687.html', 'it+came+upon+a+midnight+clear_20312973.html')",0.9459459459459459
"('islands+in+the+stream_20041859.html', 'islands+in+the+stream_20015653.html')",0.9345794392523364
"('please+please+please+let+me+get+what+i+want_20126734.html', 'please+please+please+let+me+get+what+i+want_10184802.html')",1.0
"('all+i+want+for+christmas+is+you_21074089.html', 'all+i+want+for+christmas+is+you_21053726.html')",0.9773755656108597
"('have+yourself+a+merry+little+christmas_20807191.html', 'have+yourself+a+merry+little+christmas_20222057.html')",0.9036144578313253
"('have+yourself+a+merry+little+christmas_20807191.html', 'have+yourself+a+merry+little+christmas_20222059.html')",0.8928571428571429
"('maggie+may_20146012.html', 'maggie+may_20117602.html')",0.8666666666666667
"('maggie+may_20146012.html', 'maggie+may_20021112.html')",0.9444444444444444
"('around+and+around_20514599.html', 'around+and+around_20307834.html')",0.9803921568627451
"('purple+rain_20804356.html', 'purple+rain_20297637.html')",1.0
"('white+christmas_20893030.html', 'white+christmas_20700195.html')",1.0
"('post+script_21068007.html', 'never+can+say+goodbye_20060856.html')",1.0
"('la+vie+en+rose_20085337.html', 'la+vie+en+rose_10074588.html')",0.925
"('have+yourself+a+merry+little+christmas_20807191.html', 'have+yourself+a+merry+little+christmas_20620824.html')",0.8823529411764706
"('kentucky+woman_20098874.html', 'kentucky+woman_20038844.html')",1.0
"('show+me+your+soul_20726738.html', 'show+me+your+soul_20676582.html')",0.9787878787878788
"('show+me+your+soul_20726738.html', 'show+me+your+soul+ft+lenny+kravitz+pharrell+and+l_20608915.html')",0.9832826747720365
"('sitting+in+limbo_20329883.html', 'sitting+in+limbo_20053683.html')",0.9858156028368794
"('white+christmas_20893030.html', 'white+christmas_20064273.html')",0.8727272727272727
"('white+christmas_20893030.html', 'white+christmas_20340450.html')",0.9090909090909091
"('it+had+to+be+you_20822965.html', 'a+poem+for+my+little+lady_20292840.html')",0.9065934065934066
"('white+christmas_20893030.html', 'white+christmas_20144705.html')",0.8727272727272727
"('have+yourself+a+merry+little+christmas_20807191.html', 'have+yourself+a+merry+little+christmas_20139592.html')",0.9036144578313253
"('have+yourself+a+merry+little+christmas_20807191.html', 'have+yourself+a+merry+little+christmas_20144693.html')",0.9036144578313253
"('pretty+paper_20700819.html', 'pretty+paper_10156742.html')",1.0
"('i+only+have+eyes+for+you_10242474.html', 'i+only+have+eyes+for+you_10140740.html')",0.8513513513513513
"('its+not+unusual_20984447.html', 'its+not+unusual_20720733.html')",0.956140350877193
"('its+not+unusual_20984447.html', 'its+not+unusual_20138367.html')",0.956140350877193
"('heaven+help+us_20221685.html', 'heaven+help+us+all_20131859.html')",1.0
"('live+and+let+die_10139598.html', 'guns+n+roses+live+and+let+die_20648855.html')",0.9342105263157895
"('bewitched+bothered+bewildered_20163683.html', 'bewitched+bothered+and+bewildered_21088134.html')",0.967741935483871
"('joy+to+the+world_20565111.html', 'joy+to+the+world_20106988.html')",0.925
"('joy+to+the+world_20565111.html', 'joy+to+the+world_20092459.html')",0.8554216867469879
"('white+christmas_20893030.html', 'white+christmas_10163489.html')",0.9090909090909091
"('yesterday_20822926.html', 'dont+change+on+me_20183981.html')",0.9069767441860465
"('cry+to+me_20138561.html', 'cry+to+me_20064764.html')",1.0
"('take+these+chains_20841736.html', 'take+these+chains_20000173.html')",0.9602649006622517
"('happnies+is+a+warm+gun_20702851.html', 'happiness+is+a+warm+gun_20139591.html')",0.9496021220159151
"('hes+funny+that+way_20958663.html', 'hes+funny+that+way_20700586.html')",1.0
"('can+you+feel+the+love+tonight_20795005.html', 'can+you+feel+the+love+tonight_20696686.html')",0.88
"('have+yourself+a+merry+little+christmas_20807191.html', 'have+yourself+a+merry+little+christmas_20726055.html')",0.9146341463414634
"('here+comes+the+sun_20100611.html', 'here+comes+the+sun_10026518.html')",0.875
"('stay_20556003.html', 'i+stay+away_21103255.html')",1.0
"('loving+you+tonight_20802467.html', 'loving+you+tonight_20129239.html')",0.8784530386740331
"('this+cant+be+love_20816520.html', 'this+cant+be+love_20565100.html')",0.9193548387096774
"('boys+in+the+trees_20027247.html', 'boys+in+the+trees+accuracy+unknown_20671231.html')",1.0
"('little+drummer+boy_20756618.html', 'little+drummer+boy_20072392.html')",0.9051724137931034
"('life+is+just+a+bowl+of+cherries_20823767.html', 'life+is+just+a+bowl+of+cherries_20072794.html')",1.0
"('amazing+grace_20998267.html', 'amazing+grace_20268821.html')",0.9516129032258065
"('here+comes+the+sun_20100611.html', 'here+comes+the+sun_20059163.html')",0.9692307692307692
"('pretty+paper_20700819.html', 'pretty+paper_20298594.html')",1.0
"('pretty+paper_20700819.html', 'pretty+paper_20119311.html')",0.9651162790697675
"('setting+me+up_20089268.html', 'setting+me+up_20040710.html')",0.9487179487179487
"('heaven+help+us_20221685.html', 'heaven+help+us+all_10239117.html')",0.8741258741258742
"('pretty+paper_20700819.html', 'pretty+paper_20298592.html')",1.0
"('my+favourite+things_20610890.html', 'my+favorite+things_20771692.html')",0.8761061946902655
"('my+favourite+things_20610890.html', 'my+favorite+things_21051019.html')",0.8839285714285714
"('down+payment+blues_20191742.html', 'down+payment+blues_20003351.html')",0.8563829787234043
"('freaks_20088889.html', 'freaks_20053753.html')",1.0
"('carey_20075388.html', 'carey_20035212.html')",1.0
"('one+day+in+your+life_20273406.html', 'one+day+in+your+life_20092619.html')",1.0
"('snowblind_20287526.html', 'snowblind_20019509.html')",0.8789808917197452
"('girl+from+the+north+country_20802728.html', 'girl+from+the+north+country_10153222.html')",1.0
"('she+loves+me+she+loves+me+not_20634246.html', 'she+loves+me+not_20052568.html')",1.0
"('girl_20139522.html', 'girl+disappearing_20414573.html')",0.9948979591836735
"('white+christmas_20064273.html', 'white+christmas_10163489.html')",0.96
"('lets+do+it_20825812.html', 'lets+do+it_20640263.html')",1.0
"('silent+night_20726048.html', 'silent+night_20725044.html')",0.9012345679012346
"('free+in+you_10144409.html', 'all+that+we+let+in_10144410.html')",1.0
"('tommy+can+you+hear+me_20146538.html', 'pinball+wizard_20146689.html')",0.973404255319149
"('silent+night_20726048.html', 'silent+night_20580268.html')",0.9240506329113924
"('dream+a+little+dream+of+me_20188370.html', 'dream+a+little+dream+of+me_20188369.html')",0.9361702127659575
"('as+time+goes+by_20320681.html', 'as+time+goes+by_20055813.html')",0.9152542372881356
"('white+christmas_20340434.html', 'white+christmas_20004967.html')",0.8909090909090909
"('night+day_20274518.html', 'night+day_20030047.html')",0.9405940594059405
"('dream+a+little+dream+of+me_20188370.html', 'dream+a+little+dream+of+me_20087274.html')",0.8762886597938144
"('give+me+a+kiss_10169250.html', 'give+me+a+kiss+just+one+sweet+kiss_20649949.html')",1.0
"('i+wish+you+love_20835813.html', 'i+wish+you+love_20098194.html')",0.9259259259259259
"('bring+me+the+disco+king_20160607.html', 'bring+me+the+disco+king+david+bowie+featuring+maynard+james+keenan+john+frusciante_10221336.html')",0.8693467336683417
"('i+wish+you+love_20835813.html', 'i+wish+you+love_20819537.html')",0.9461538461538461
"('silent+night_20726048.html', 'silent+night_20460140.html')",1.0
"('frosty+the+snowman_20822961.html', 'frosty+the+snowman_20674480.html')",1.0
"('groovy+time_20209125.html', 'groovy+times_20031723.html')",1.0
"('look+at+me+im+sandra+dee+reprise_20581265.html', 'look+at+me+im+sandra+dee+reprise_20236388.html')",0.8679245283018868
"('jambalaya_20101238.html', 'jambalaya_20050095.html')",0.8651685393258427
"('son+of+a+preacher+man_20816152.html', 'son+of+a+preacher+man_20501584.html')",0.9337016574585635
"('the+little+drummer+boy_20143513.html', 'little+drummer+boy_20022470.html')",1.0
"('the+man+who+sold+the+world_20260642.html', 'the+man+who+sold+the+world_20036841.html')",0.8928571428571429
"('the+man+who+sold+the+world_20260642.html', 'the+man+who+sold+the+world_20260641.html')",0.954954954954955
"('taxman_20131741.html', 'taxman_20059134.html')",1.0
"('your+my+little+secret_20815381.html', 'my+little+secret_10193159.html')",0.8781362007168458
"('making+plans+for+nigel_20255468.html', 'making+plans+for+nigel_20147713.html')",0.9367088607594937
"('forever+and+a+day_20805542.html', 'forever+and+a+day_20626635.html')",0.9156626506024096
"('just+for+the+record_20088843.html', 'just+for+the+record_20053718.html')",0.9505494505494505
"('making+plans+for+nigel_20255468.html', 'making+plans+for+nigel_20116851.html')",1.0
"('sailing+to+philadelphia_20241903.html', 'sailing+to+philadelphia_20089309.html')",0.8909952606635071
"('blue+eyes_21065922.html', 'blue+eyes_20046435.html')",0.9101123595505618
"('o+come+all+ye+faithful_20756622.html', 'o+come+all+ye+faithful_20580270.html')",0.936
"('just+a+man_20052598.html', '14+just+a+man_20583919.html')",1.0
"('middle+of+the+road_20479158.html', 'middle+of+the+road+v1_20922622.html')",0.9545454545454546
"('a+day+in+the+life_20817394.html', 'a+day+in+the+life_10026556.html')",0.883495145631068
"('in+the+gallery_20089368.html', 'in+the+gallery_20040708.html')",0.9383886255924171
"('biko_10204691.html', 'biko+with+peter+gabriel_20647944.html')",0.9263157894736842
"('blue+skies_20155806.html', 'blue+skies_20045690.html')",0.9682539682539683
"('jesse_21044032.html', 'jesse_20027270.html')",1.0
"('i+wished+on+the+moon_20811831.html', 'i+wished+on+the+moon_20018021.html')",1.0
"('cant+find+my+way+home_20627329.html', 'cant+find+my+way+home_20051493.html')",0.9333333333333333
"('esengo_20792674.html', 'angel_20275065.html')",1.0
"('need+your+love+so+bad_20691244.html', 'i+need+your+love_20273430.html')",1.0
"('since+youve+asked+dialogue_20835219.html', 'since+you+asked_20818814.html')",0.8767123287671232
"('my+prayer_20268234.html', 'my+prayer_20119074.html')",0.9279279279279279
"('i+feel+so+close+to+you_21017547.html', 'feel+so+close_20917874.html')",1.0
"('if+i+fell_20014274.html', 'if+i+fell_10175467.html')",1.0
"('dancing+with+the+big+boys_20066986.html', 'dancing+with+the+big+boys_20036946.html')",1.0
"('where+or+when_20064481.html', 'where+or+when_20007908.html')",0.9230769230769231
"('now+forever_20116038.html', 'now+and+forever_20543737.html')",0.9090909090909091
"('avalon_20333226.html', 'avalon_20118875.html')",0.9850746268656716
"('jingle+bell+rock_20771882.html', 'jingle+bell+rock_20225206.html')",0.9175257731958762
"('jingle+bell+rock_20771882.html', 'jingle+bell+rock_20225210.html')",0.9381443298969072
"('my+sweet+lord_20059071.html', 'my+sweet+lord+2000_20962446.html')",0.953125
"('for+sentimental+reasons_20807260.html', 'for+sentimental+reasons_10189631.html')",1.0
"('jingle+bell+rock_20771882.html', 'jingle+bell+rock_20007602.html')",0.9175257731958762
"('for+what+its+worth_20697340.html', 'for+what+its+worth_20472185.html')",1.0
"('hey+mister+thats+me+up+on+the+jukebox_20223269.html', 'hey+mister+thats+me+up+on+the+jukebox_20069214.html')",0.8846153846153846
"('hologram_20840659.html', 'hologram_20752842.html')",0.9381818181818182
"('prowler_20067989.html', 'prowler+88_10145369.html')",0.9759036144578314
"('over+the+rainbow_20103364.html', 'over+the+rainbow_10140750.html')",0.978021978021978
"('distractions_20677866.html', 'distractions_10198558.html')",1.0
"('for+what+its+worth_20697340.html', 'for+what+its+worth_10245595.html')",1.0
"('for+what+its+worth_20697340.html', 'for+what+its+worth+mr+soul_10190811.html')",0.9323308270676691
"('here+in+my+heart_20219095.html', 'deadly+sting+suite_20180569.html')",0.8958333333333334
"('the+christmas+song_20767298.html', 'the+christmas+song_20756816.html')",1.0
"('the+christmas+song_20767298.html', 'the+christmas+song_20756621.html')",0.8608695652173913
"('baby+its+cold+outside_20476235.html', 'baby+its+cold+outside_10242776.html')",0.8876404494382022
"('the+christmas+song_20767298.html', 'the+christmas+song_20766942.html')",1.0
"('where+did+your+heart+go_20146076.html', 'where+did+your+heart+go_20059388.html')",1.0
"('the+christmas+song_20767298.html', 'the+christmas+song_20167376.html')",1.0
"('always+on+my+mind_20534289.html', 'always+on+my+mind_20047785.html')",0.9357798165137615
"('just+one+way+to+say+i+love+you_20226432.html', 'just+one+way+to+say+i+love+you_20068126.html')",0.9152542372881356
"('the+christmas+song_20767298.html', 'the+christmas+song_20167355.html')",0.9545454545454546
"('heavy+fuel_20089364.html', 'heavy+fuel_20040750.html')",0.9466666666666667
"('ill+be+home+for+christmas_10187484.html', 'ill+be+home+for+christmas_10156738.html')",1.0
"('i+dont+stand+a+ghost+of+a+chance+with+you_20491003.html', 'ghost+of+a+chance_20528339.html')",0.8831168831168831
"('rat+bat+blue_20310199.html', 'rat+bat+blue_20038872.html')",0.9285714285714286
"('because+you+loved+me_20823874.html', 'because+you+loved+me_20028446.html')",0.9673469387755103
"('fire+down+below_20729222.html', 'fire+down+below_20021956.html')",0.8632075471698113
"('dancing+queen_20002554.html', 'dancing+queen+live_20818850.html')",0.9461538461538461
"('the+christmas+song_20767298.html', 'the+christmas+song_10188894.html')",1.0
"('the+christmas+song_20767298.html', 'the+christmas+song_20042238.html')",0.8717948717948718
"('sea+sand_20146575.html', 'sea+and+sand_20809726.html')",0.8976109215017065
"('something+must+break_20075921.html', 'dead+souls_20075881.html')",1.0
"('higher+love_20834762.html', 'higher+love_20131220.html')",0.9664804469273743
"('all+or+nothing_20238364.html', 'all+or+nothing+at+all_20018014.html')",0.8709677419354839
"('cut+my+hair_20815713.html', 'cut+my+hair_20146554.html')",0.9521739130434783
"('come+rain+or+come+shine_20045703.html', 'come+rain+or+come+shine_20042090.html')",1.0
"('handle+with+care_20830557.html', 'handle+me+with+care_20631800.html')",0.9603174603174603
"('low+life_21106677.html', 'low+life_21105346.html')",0.8670411985018727
"('somewhere+over+the+rainbow_20266526.html', 'over+the+rainbow_20802521.html')",0.9368421052631579
"('begin+the+beguine_20822869.html', 'begin+the+beguine_20816475.html')",1.0
"('somewhere+over+the+rainbow_20266526.html', 'over+the+rainbow_20335516.html')",0.9157894736842105
"('begin+the+beguine_20822869.html', 'begin+the+beguine_20153583.html')",0.9010416666666666
"('begin+the+beguine_20822869.html', 'begin+the+beguine_20153584.html')",0.9010416666666666
"('the+night+time+is+the+right+time_20664864.html', 'the+night+time+is+the+right+time_20034334.html')",1.0
"('no+one+else+comes+close_20011578.html', 'no+else+comes+close_20758473.html')",0.9236111111111112
"('be+like+that_20534273.html', 'be+like+that_20001040.html')",0.9090909090909091
"('like+a+rolling+stone_20074565.html', 'like+a+rolling+stone_20021169.html')",0.9706744868035191
"('if+tomorrow+never+comes_20145930.html', 'if+tomorrow+never+comes_20057979.html')",1.0
"('highway+to+hell_20212681.html', 'acdc+highway+to+hell_20649011.html')",0.972972972972973
"('hard+times_20147285.html', 'hard+times_20050021.html')",1.0
"('korn+beg+for+me_20648808.html', 'beg+for+me_20080199.html')",0.9701492537313433
"('o+holy+night_20910480.html', 'o+holy+night_20665981.html')",0.9210526315789473
"('harbor+lights_21014471.html', 'harbor+lights_20218093.html')",0.8936170212765957
"('all+the+things+you+are_21063512.html', 'all+the+things+you+are_20092758.html')",0.9714285714285714
"('two+young+lovers_20089287.html', 'two+young+lovers_20040679.html')",0.8857142857142857
"('born+to+be+wild_20805882.html', 'born+to+be+wild_10220396.html')",0.8673469387755102
"('moonglow_20703537.html', 'moonglow_10242659.html')",0.9605263157894737
"('dont+let+it+show_20104744.html', 'dont+let+it+show_20005343.html')",0.935251798561151
"('santa+claus+is+coming+to+town_20270037.html', 'santa+claus+is+coming+to+town_20068485.html')",1.0
"('santa+claus+is+coming+to+town_20270037.html', 'santa+claus+is+coming+to+town_20035248.html')",1.0
"('all+out+of+love_20363333.html', 'all+out+of+love_20004806.html')",0.9042553191489362
"('run+run+rudolph_20308772.html', 'run+run+rudolph_20144698.html')",0.896551724137931
"('o+come+all+ye+faithful_20887562.html', 'o+come+all+ye+faithful_20007661.html')",1.0
"('back+in+black_20731239.html', 'acdc+back+in+black_20649013.html')",0.9354838709677419
"('santa+claus+is+coming+to+town_20824363.html', 'santa+claus+is+coming+to+town_20035248.html')",1.0
"('santa+claus+is+coming+to+town_20824363.html', 'santa+claus+is+coming+to+town_20068485.html')",1.0
"('jesse+james_20224382.html', 'james+jesse_20593948.html')",0.9024390243902439
"('as+time+goes+by_20665987.html', 'as+time+goes+by_20320682.html')",0.9528301886792453
"('berkshire+poppies_20159661.html', 'berkshire+poppies_20131301.html')",0.9146341463414634
"('black+is+the+color_20807336.html', 'black+is+the+color+of+my+true+loves+hair_20100553.html')",0.8701298701298701
"('crossroads_20051297.html', 'crossroads_20034199.html')",0.9186046511627907
"('santa+claus+is+coming+to+town_20824363.html', 'santa+claus+is+coming+to+town_20270037.html')",1.0
"('as+time+goes+by_20665987.html', 'as+time+goes+by_20320685.html')",0.9333333333333333
"('black+is+the+color_20807336.html', 'black+is+the+color+of+my+true+loves+hair_20808206.html')",0.958904109589041
"('a+house+without+love_20222782.html', 'a+house+without+love_20064103.html')",0.900990099009901
"('the+christmas+song_20997902.html', 'christmas+song_20055938.html')",0.8879310344827587
"('santa+claus+is+coming+to+town_20824363.html', 'santa+claus+is+coming+to+town_20570100.html')",1.0
"('come+rain+or+come+shine_20056366.html', 'come+rain+or+come+shine_20045703.html')",1.0
"('sugar+in+my+bowl_20801626.html', 'i+want+a+little+sugar+in+my+bowl_20826944.html')",0.9156626506024096
"('come+rain+or+come+shine_20056366.html', 'come+rain+or+come+shine_20042090.html')",1.0
"('the+losing_20241929.html', 'talk+of+the+town_20110700.html')",0.967391304347826
"('metal+warriors_20087865.html', 'metal+warriors+brothers+of+metal+part+one_20934456.html')",0.9769230769230769
"('santa+claus+is+coming+to+town_20824363.html', 'santa+claus+is+coming+to+town_20818604.html')",1.0
"('as+time+goes+by_20665987.html', 'as+time+goes+by_20013136.html')",0.8962264150943396
"('as+time+goes+by_20665987.html', 'as+time+goes+by_20018034.html')",0.8532110091743119
"('the+turn+of+a+friendly+card_20005406.html', 'the+turn+of+a+friendly+card+part+one_20952380.html')",0.9703703703703703
"('whos+that+chick_20899408.html', 'whos+that+chick_20889247.html')",1.0
"('winter+wonderland_21014336.html', 'winter+wonderland_20803863.html')",1.0
"('for+the+good+times_20198591.html', 'for+the+good+times_20080500.html')",0.8629032258064516
"('hopelessly+devoted+to+you_21048519.html', 'hopelessly+devoted+to+you_20753767.html')",0.8981481481481481
"('i+dont+know+how+to+love+him_21055050.html', 'i+dont+know+how+to+love+him_20185056.html')",0.96
"('straighten+up+fly+right_20098212.html', 'straighten+up+fly+right_20098093.html')",0.8803418803418803
"('out+of+my+head_20366593.html', 'i+love+you_20366623.html')",1.0
"('candle+in+the+wind_21080442.html', 'candle+in+the+wind_20046284.html')",0.8674033149171271
"('dream+a+little+dream+of+me_20816559.html', 'dream+a+little+dream+of+me_20085330.html')",0.9139784946236559
"('someday+at+christmas_20603235.html', 'someday+at+christmas_20131942.html')",0.8580246913580247
"('the+first+noel_20889764.html', 'the+first+noel_20756620.html')",1.0
"('very+thought+of+you_20565099.html', 'the+very+thought+of+you_20098108.html')",1.0
"('very+thought+of+you_20565099.html', 'the+very+thought+of+you_21014476.html')",1.0
"('cry+me+a+river_20177520.html', 'cry+me+a+river_10150797.html')",1.0
"('my+girl_20535366.html', 'my+girl_20005076.html')",1.0
"('very+thought+of+you_20565099.html', 'the+very+thought+of+you_10140732.html')",0.8777777777777778
"('very+thought+of+you_20565099.html', 'the+very+thought+of+you_10179376.html')",0.8876404494382022
"('very+thought+of+you_20565099.html', 'the+very+thought+of+you_20007906.html')",0.9761904761904762
"('its+beginning+to+look+a+lot+like+christmas_20815016.html', 'its+beginning+to+look+a+lot+like+christmas_20312236.html')",0.9013157894736842
"('apeman_20079017.html', 'apeman_20053778.html')",0.9525423728813559
"('just+want+to+be+with+you_20030649.html', 'i+just+wanna+be+with+you_20030601.html')",0.9358974358974359
"('imagine_20254375.html', 'imagine_20254326.html')",0.9047619047619048
"('my+girl_20535366.html', 'my+girl_20092513.html')",1.0
"('imagine_20254375.html', 'imagine_20254363.html')",0.9047619047619048
"('my+girl_20535366.html', 'my+girl_20087283.html')",1.0
"('eye+of+the+tiger_21062536.html', 'eye+of+the+tiger_20884181.html')",0.8518518518518519
"('careless+love_20175765.html', 'careless+love_20069745.html')",1.0
"('my+girl_20535366.html', 'my+girl_20092799.html')",1.0
"('my+girl_20535366.html', 'my+girl_20267454.html')",1.0
"('my+girl_20535366.html', 'my+girl_20267426.html')",1.0
"('momma+cried_20521730.html', 'let+me+touch+you+for+awhile_20245290.html')",0.872
"('fortune+teller_20658659.html', 'fortune+teller_20146733.html')",1.0
"('my+girl_20535366.html', 'my+girl_20267455.html')",1.0
"('ill+be+seeing+you_20491008.html', 'ill+be+seeing+you_10242660.html')",0.9821428571428571
"('foggy+day+a_20055349.html', 'a+foggy+day_20017836.html')",1.0
"('all+together+now_20843462.html', 'all+together+now_10026695.html')",1.0
"('shout_20835135.html', 'shout_20220360.html')",0.9207920792079208
"('all+i+want+is+you+for+christmas_21073155.html', 'all+i+want+for+christmas+is+you_20674349.html')",0.864406779661017
"('all+i+want+is+you+for+christmas_21073155.html', 'all+i+want+for+christmas+is+you_21053726.html')",0.9863636363636363
"('all+i+want+is+you+for+christmas_21073155.html', 'all+i+want+for+christmas+is+you_21074089.html')",0.9641255605381166
"('lovely+day_20248473.html', 'its+gonna+be+a+lovely+day_20703652.html')",1.0
"('chelsea+hotel_20084759.html', 'chelsea+hotel+2_20165976.html')",1.0
"('hound+dog_20476224.html', 'hound+dog_20122673.html')",0.95
"('ballad+of+big_20058720.html', 'badmans+song_20135565.html')",0.8953488372093024
"('turnaround_10193744.html', 'son+of+a+gun_10193743.html')",0.9590163934426229
"('the+long+highway_20040759.html', 'long+highway_20089376.html')",0.8983050847457628
"('come+ye_20671163.html', 'come+ye_20100618.html')",1.0
"('bridge+over+troubled+water_20022771.html', 'bridge+over+troubled+water_10180109.html')",0.873015873015873
"('lions_20089375.html', 'lions_20040717.html')",0.9301075268817204
"('i+wanna+be+your+dog_20574853.html', 'i+wanna+be+your+dog_20066977.html')",0.8958333333333334
"('cold+cold+heart_20168335.html', 'cold+cold+heart_20064082.html')",0.9461077844311377
"('sixteen+tons_20807042.html', '16+tons_21070631.html')",0.9881656804733728
"('i+gotta+feeling_21050874.html', 'i+gotta+feeling_20798820.html')",0.895910780669145
"('taxi_21056810.html', 'el+taxi_21098738.html')",1.0
"('baby+im+a+want+you_20023947.html', 'baby+im+a+want+you+feat+dottie+west_20151619.html')",0.94
"('glorious_20807767.html', 'glorious_20626632.html')",0.8818181818181818
"('papillon+hot+butterfly_20955628.html', 'papillon+aka+hot+butterfly_20927433.html')",1.0
"('mistreated_20146240.html', 'mistreated_20038741.html')",0.8625
"('sample+in+a+jar_20261185.html', 'sample+in+a+jar_20108366.html')",0.9272727272727272
"('come+on_10224713.html', 'come+on+part+iii_20921398.html')",1.0
"('stand+up+remix_20623604.html', 'stand+up+feat+jay+z_20322403.html')",1.0
"('last+caress_20244143.html', 'last+caress_20094072.html')",0.8615384615384616
"('i+used+to+be+color+blind_20068121.html', 'i+used+to+be+color+blind_20045769.html')",1.0
"('walk+hand+in+hand_20504133.html', 'walk+hand+in+hand_20007897.html')",0.8674698795180723
"('lovers_20103050.html', 'lovers_20032182.html')",0.8709677419354839
"('moon+river_20260270.html', 'moon+river_20055151.html')",1.0
"('white+christmas_20658358.html', 'white+christmas_20340434.html')",0.9464285714285714
"('flume_20874111.html', 'flume_20788247.html')",0.9104477611940298
"('cheek+to+cheek_20758794.html', 'cheek+to+cheek_20055299.html')",0.9
"('away+in+a+manger_20693412.html', 'away+in+a+manger_20590499.html')",1.0
"('cheek+to+cheek_20758794.html', 'cheek+to+cheek_20068098.html')",0.9841269841269841
"('cheek+to+cheek_20758794.html', 'cheek+to+cheek_20165772.html')",0.9
"('why+cant+he+be+you_20813263.html', 'why+cant+he+be+you_20105110.html')",0.9781021897810219
"('beware+of+darkness_20088690.html', 'beware+of+darkness_20059016.html')",0.9649122807017544
"('people_20997917.html', 'people_20860204.html')",0.875
"('cheek+to+cheek_20758794.html', 'cheek+to+cheek_20165773.html')",0.9296875
"('hidden+shame_20802497.html', 'hidden+shame_20047220.html')",0.9850746268656716
"('embraceable+you_20998263.html', 'embracable+you_20251924.html')",1.0
"('blue+hawaii_20055317.html', 'blue+hawaii_20047855.html')",0.9682539682539683
"('all+for+love_20237089.html', 'all+for+love_20117266.html')",0.9457013574660633
"('blue+hawaii_20055317.html', 'blue+hawaii_20007909.html')",0.9242424242424242
"('embraceable+you_20998263.html', 'embraceable+you_20055347.html')",0.855072463768116
"('love+and+happiness_20695316.html', 'love+and+happiness_20488759.html')",0.8947368421052632
"('tuesday_21086822.html', 'tuesday_21086817.html')",1.0
"('jersey+girl_20525121.html', 'jersey+girl_10051738.html')",0.9294117647058824
"('maybe+tomorrow_20141795.html', 'maybe+tomorrow_10145988.html')",0.9763779527559056
"('above+all_20777411.html', 'above+all_10180220.html')",0.9347826086956522
"('club+tropicana_20146055.html', 'club+tropicana_20059357.html')",1.0
"('above+all_20777411.html', 'above+all_20626682.html')",0.8736842105263158
"('embraceable+you_20055347.html', 'embracable+you_20251924.html')",0.855072463768116
"('himig+ng+pag+ibig_20758792.html', 'himig+ng+pag+ibig_20654094.html')",1.0
